Date mutation,valeur_fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Surface Carrez du 1er lot,Nombre pieces principales,Surface terrain
14/02/2022,559700.0,14.0,RUE,7329,RABELAIS,59800.0,LILLE,59,350,,1.0,96.0
14/02/2022,559700.0,14.0,RUE,7329,RABELAIS,59800.0,LILLE,59,350,,1.0,96.0
14/02/2022,559700.0,14.0,RUE,7329,RABELAIS,59800.0,LILLE,59,350,,1.0,96.0
14/02/2022,559700.0,14.0,RUE,7329,RABELAIS,59800.0,LILLE,59,350,,1.0,96.0
28/01/2022,162050.0,35.0,RUE,1047,DES BOUCHERS,59800.0,LILLE,59,350,"39,01",2.0,
04/02/2022,52000.0,61.0,RUE,1680,DE L OCTROI,59280.0,ARMENTIERES,59,17,"28,06",1.0,
25/01/2022,142500.0,52.0,RUE,0900,PASTEUR,59370.0,MONS-EN-BAROEUL,59,410,,2.0,
03/02/2022,205000.0,20.0,RUE,0820,DES BONNETS,59200.0,TOURCOING,59,599,"64,54",3.0,
16/02/2022,67150.0,48.0,RUE,0040,ACHILLE SCREPEL,59100.0,ROUBAIX,59,512,"32,58",2.0,
31/01/2022,160000.0,16.0,RUE,0777,DU PASSEUR DE LUMIERE,59223.0,RONCQ,59,508,"53,71",2.0,
02/02/2022,108000.0,115.0,AV,1490,DU MARECHAL FOCH,59700.0,MARCQ EN BAROEUL,59,378,,4.0,
21/01/2022,202900.0,10.0,RUE,1047,DES BOUCHERS,59800.0,LILLE,59,350,"60,10",3.0,
08/02/2022,405000.0,8.0,AV,6252,DE MORMAL,59800.0,LILLE,59,350,"122,27",4.0,
11/02/2022,196100.0,28.0,RUE,1194,DU BUISSON,59800.0,LILLE,59,350,,5.0,
25/01/2022,25500.0,328.0,RUE,0490,CARNOT,59150.0,WATTRELOS,59,650,,2.0,
21/01/2022,85800.0,9.0,AV,0970,DE FLANDRE,59150.0,WATTRELOS,59,650,"67,07",4.0,
09/02/2022,183000.0,7.0,AV,0174,DE L HOTEL DE VILLE,59166.0,BOUSBECQUE,59,98,,3.0,
16/02/2022,69000.0,52.0,RUE,3270,CLAUDE DEBUSSY,59650.0,VILLENEUVE-D'ASCQ,59,9,"43,97",2.0,
14/02/2022,235000.0,8.0,IMP,1341,MOUTON RUE P LANGEVIN,59170.0,CROIX,59,163,,4.0,
29/01/2022,285000.0,402.0,RUE,0020,DE L ABBAYE DES PRES,59500.0,DOUAI,59,178,,2.0,
29/01/2022,285000.0,402.0,RUE,0020,DE L ABBAYE DES PRES,59500.0,DOUAI,59,178,,3.0,
29/01/2022,285000.0,402.0,RUE,0020,DE L ABBAYE DES PRES,59500.0,DOUAI,59,178,,3.0,
08/02/2022,118000.0,2.0,RUE,0029,DE L ABBE DE L EPEE,59200.0,TOURCOING,59,599,"66,67",3.0,
20/01/2022,105000.0,6.0,AV,0205,DU CHANCELIER ADENAUER,59370.0,MONS-EN-BAROEUL,59,410,"69,29",3.0,
28/01/2022,385000.0,260.0,RUE,7099,DES POSTES,59000.0,LILLE,59,350,,2.0,53.0
28/01/2022,385000.0,260.0,RUE,7099,DES POSTES,59000.0,LILLE,59,350,,2.0,53.0
28/01/2022,385000.0,260.0,RUE,7099,DES POSTES,59000.0,LILLE,59,350,,2.0,53.0
28/01/2022,120000.0,10.0,RUE,0018,BOILEAU,59139.0,WATTIGNIES,59,648,"73,17",3.0,
04/02/2022,96000.0,7.0,PL,1500,DE LA CROIX ROUGE,59200.0,TOURCOING,59,599,,3.0,
14/02/2022,60000.0,,PARC,1000,NOTRE DAME,59120.0,LOOS,59,360,"37,00",1.0,
24/01/2022,101200.0,1153.0,BD,3620,DE LA REPUBLIQUE,59500.0,DOUAI,59,178,,3.0,
15/02/2022,800000.0,13.0,RUE,5795,DU MAIRE ANDRE,59800.0,LILLE,59,350,,1.0,117.0
15/02/2022,800000.0,13.0,RUE,5795,DU MAIRE ANDRE,59800.0,LILLE,59,350,,1.0,117.0
15/02/2022,800000.0,13.0,RUE,5795,DU MAIRE ANDRE,59800.0,LILLE,59,350,,1.0,117.0
15/02/2022,800000.0,13.0,RUE,5795,DU MAIRE ANDRE,59800.0,LILLE,59,350,,1.0,117.0
07/02/2022,76680.0,21.0,RUE,4870,DE ROCHDALE,59200.0,TOURCOING,59,599,,4.0,
26/01/2022,509500.0,19.0,RUE,5614,DU LIEUTENANT COLPIN,59800.0,LILLE,59,350,"107,98",4.0,
31/01/2022,150000.0,2.0,RUE,5069,JOSEPH BARA,59260.0,LILLE,59,350,"52,72",2.0,
09/02/2022,101000.0,4.0,ALL,3625,DE LA MARBRERIE,59200.0,TOURCOING,59,599,"40,81",2.0,
04/02/2022,152000.0,169.0,RUE,0070,AUGUSTE POTIE,59320.0,HAUBOURDIN,59,286,"42,47",2.0,
04/02/2022,91000.0,68.0,RUE,0699,DU MAL LECLERC,59320.0,HAUBOURDIN,59,286,"39,00",2.0,
15/02/2022,390000.0,9.0,SQ,2931,DUTILLEUL,59800.0,LILLE,59,350,,4.0,
16/02/2022,270000.0,17.0,RUE,1450,SAINT MAURICE,59110.0,LA MADELEINE,59,368,,4.0,
15/02/2022,172000.0,207.0,AV,9337,WILLY BRANDT,59777.0,LILLE,59,350,"44,63",2.0,
08/02/2022,75200.0,31.0,RUE,0040,DE L ABBE LEMIRE,59200.0,TOURCOING,59,599,"59,29",4.0,
07/02/2022,74700.0,2.0,RUE,2720,DU HAUT VINAGE,59200.0,TOURCOING,59,599,"61,50",3.0,
25/01/2022,127900.0,10.0,RUE,9114,VICTOR DURUY,59000.0,LILLE,59,350,"46,01",2.0,
10/02/2022,118000.0,5.0,RUE,5715,LOUIS NICQUET,59800.0,LILLE,59,350,"32,56",1.0,
19/01/2022,143500.0,1.0,PL,5070,JEAN MOULIN,59650.0,VILLENEUVE-D'ASCQ,59,9,"49,31",2.0,
04/02/2022,239130.0,2.0,RUE,1959,DE COURTRAI,59800.0,LILLE,59,350,,2.0,
14/02/2022,247500.0,156.0,BD,1130,DE LA REPUBLIQUE,59120.0,LOOS,59,360,"79,41",3.0,
04/02/2022,232200.0,145.0,RUE,5230,DE LA BASSEE,59000.0,LILLE,59,350,,3.0,
15/02/2022,112000.0,11.0,RUE,0050,GABRIEL PERI,59112.0,CARNIN,59,133,,2.0,
14/02/2022,195000.0,256.0,BD,9119,VICTOR HUGO,59000.0,LILLE,59,350,,2.0,
04/02/2022,171000.0,641.0,RUE,0399,DE L ASIE,59000.0,LILLE,59,350,"63,91",3.0,
10/02/2022,65500.0,109.0,RUE,2510,LEFEBVRE D ORVAL,59500.0,DOUAI,59,178,,3.0,
28/01/2022,373000.0,3.0,RUE,4986,JEAN WALTER,59000.0,LILLE,59,350,,5.0,
09/02/2022,405000.0,10.0,RUE,9114,VICTOR DURUY,59000.0,LILLE,59,350,"139,78",5.0,
09/02/2022,1.0,5.0,RUE,8639,DE THIONVILLE,59800.0,LILLE,59,350,,2.0,
09/02/2022,1.0,5.0,RUE,8639,DE THIONVILLE,59800.0,LILLE,59,350,,2.0,
10/02/2022,116000.0,17.0,RUE,0340,NATIONALE,59390.0,LANNOY,59,332,,3.0,
04/02/2022,112000.0,17.0,RUE,0545,VICTOR HUGO,59810.0,LESQUIN,59,343,"44,95",2.0,
03/02/2022,68000.0,18.0,RUE,0241,LINDBERGH,59139.0,WATTIGNIES,59,648,"52,24",2.0,
28/01/2022,265000.0,25.0,ALL,8321,SIMONE DE BEAUVOIR,59000.0,LILLE,59,350,,3.0,
26/01/2022,256000.0,12.0,RUE,9427,DE LA DREVE,59160.0,LILLE,59,350,,1.0,294.0
26/01/2022,256000.0,12.0,RUE,9427,DE LA DREVE,59160.0,LILLE,59,350,,3.0,294.0
26/01/2022,256000.0,12.0,RUE,9427,DE LA DREVE,59160.0,LILLE,59,350,,3.0,294.0
10/02/2022,156900.0,,RUE,2510,BREUGHEL,59650.0,VILLENEUVE-D'ASCQ,59,9,,3.0,
11/02/2022,84000.0,62.0,RUE,1844,DE CONDE,59000.0,LILLE,59,350,"14,70",1.0,
09/02/2022,149900.0,27.0,RUE,0540,MIRABEAU,59420.0,MOUVAUX,59,421,"47,12",2.0,
17/02/2022,228000.0,43.0,RUE,0840,JEAN BAPTISTE LEBAS,59170.0,CROIX,59,163,,5.0,
27/01/2022,170000.0,71.0,BD,8979,VAUBAN,59800.0,LILLE,59,350,,3.0,
28/01/2022,218000.0,6.0,AV,0600,FOUBERT,59110.0,LA MADELEINE,59,368,"57,72",2.0,
29/01/2022,85000.0,65.0,RUE,9530,DU MAIRE BECQUART,59160.0,LILLE,59,350,"72,40",3.0,
14/02/2022,622250.0,57.0,AV,6774,DU PEUPLE BELGE,59800.0,LILLE,59,350,"111,87",3.0,
08/02/2022,330000.0,12.0,RUE,7284,DU QUAI,59800.0,LILLE,59,350,"92,89",2.0,
09/02/2022,405000.0,130.0,RUE,1242,DE CAMBRAI,59000.0,LILLE,59,350,"40,40",2.0,
09/02/2022,405000.0,130.0,RUE,1242,DE CAMBRAI,59000.0,LILLE,59,350,"69,40",2.0,
03/02/2022,278000.0,6.0,RUE,9670,VICTOR SCHOELCHER,59160.0,LILLE,59,350,,4.0,
18/02/2022,158000.0,14.0,PASS,0958,DU CACHEMIRE,59200.0,TOURCOING,59,599,"78,64",3.0,
09/02/2022,155000.0,32.0,RUE,6240,RAMEAU,59650.0,VILLENEUVE-D'ASCQ,59,9,,1.0,189.0
09/02/2022,155000.0,32.0,RUE,6240,RAMEAU,59650.0,VILLENEUVE-D'ASCQ,59,9,,1.0,189.0
09/02/2022,155000.0,32.0,RUE,6240,RAMEAU,59650.0,VILLENEUVE-D'ASCQ,59,9,,1.0,189.0
09/02/2022,155000.0,32.0,RUE,6240,RAMEAU,59650.0,VILLENEUVE-D'ASCQ,59,9,,1.0,189.0
09/02/2022,155000.0,32.0,RUE,6240,RAMEAU,59650.0,VILLENEUVE-D'ASCQ,59,9,,1.0,189.0
03/02/2022,185000.0,19.0,RUE,2146,DAVY,59000.0,LILLE,59,350,,1.0,46.0
03/02/2022,185000.0,19.0,RUE,2146,DAVY,59000.0,LILLE,59,350,,1.0,46.0
03/02/2022,185000.0,19.0,RUE,2146,DAVY,59000.0,LILLE,59,350,,1.0,46.0
03/02/2022,185000.0,19.0,RUE,2146,DAVY,59000.0,LILLE,59,350,,1.0,46.0
03/02/2022,185000.0,19.0,RUE,2146,DAVY,59000.0,LILLE,59,350,,1.0,46.0
04/02/2022,135000.0,15.0,RUE,0106,ADOLPHE CASSE,59800.0,LILLE,59,350,,3.0,
18/02/2022,100000.0,53.0,RUE,0780,DU MARECHAL LYAUTEY,59370.0,MONS-EN-BAROEUL,59,410,,3.0,
14/02/2022,287000.0,39.0,AV,0540,ROBERT DESCAMPS,59126.0,LINSELLES,59,352,,3.0,
07/02/2022,133000.0,119.0,BD,3330,PAUL PHALEMPIN,59500.0,DOUAI,59,178,"78,45",3.0,
14/02/2022,17500.0,52.0,RES,A052,ALEXIA II,59450.0,SIN LE NOBLE,59,569,"30,19",1.0,
10/02/2022,407500.0,39.0,AV,0540,ROBERT DESCAMPS,59126.0,LINSELLES,59,352,,4.0,
10/02/2022,214000.0,561.0,RUE,0399,DE L ASIE,59000.0,LILLE,59,350,"68,86",3.0,
25/01/2022,285000.0,27.0,RUE,8984,VAUCANSON,59800.0,LILLE,59,350,,3.0,103.0
25/01/2022,285000.0,27.0,RUE,8984,VAUCANSON,59800.0,LILLE,59,350,,2.0,103.0
25/01/2022,285000.0,27.0,RUE,8984,VAUCANSON,59800.0,LILLE,59,350,,2.0,103.0
14/02/2022,500000.0,24.0,RUE,0260,DU DRONCKAERT,59960.0,NEUVILLE EN FERRAIN,59,426,,4.0,503.0
14/02/2022,500000.0,24.0,RUE,0260,DU DRONCKAERT,59960.0,NEUVILLE EN FERRAIN,59,426,,4.0,1997.0
15/02/2022,148000.0,31.0,RUE,4456,HENRI DUNANT,59000.0,LILLE,59,350,,3.0,
02/02/2022,59500.0,259.0,CHS,3655,MARCELIN BERTHELOT,59200.0,TOURCOING,59,599,,2.0,
09/02/2022,226460.0,23.0,RUE,1804,COLSON,59800.0,LILLE,59,350,"62,68",2.0,
04/02/2022,130000.0,3.0,RUE,0795,DU JARDIN DE L ARC,59110.0,LA MADELEINE,59,368,,3.0,
09/02/2022,82500.0,25.0,RUE,0097,GAGARINE,59139.0,WATTIGNIES,59,648,"60,00",2.0,
08/02/2022,169200.0,1.0,ALL,3430,DES COLOMBIERS,59650.0,VILLENEUVE-D'ASCQ,59,9,"84,59",4.0,
18/02/2022,1.0,5.0,RUE,8639,DE THIONVILLE,59800.0,LILLE,59,350,,1.0,
18/02/2022,1.0,5.0,RUE,8639,DE THIONVILLE,59800.0,LILLE,59,350,,3.0,
11/02/2022,140440.0,575.0,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,,4.0,
26/01/2022,228000.0,133.0,RUE,2774,DE DOUAI,59000.0,LILLE,59,350,,3.0,
04/02/2022,159000.0,221.0,AV,0539,DU GENERAL LECLERC,59155.0,FACHES-THUMESNIL,59,220,"57,08",3.0,
17/02/2022,145000.0,12.0,RUE,5540,VAUBAN,59100.0,ROUBAIX,59,512,,2.0,
17/02/2022,145000.0,12.0,RUE,5540,VAUBAN,59100.0,ROUBAIX,59,512,,2.0,
17/02/2022,145000.0,12.0,RUE,5540,VAUBAN,59100.0,ROUBAIX,59,512,,2.0,
21/01/2022,150000.0,39.0,RUE,4469,HENRI KOLB,59000.0,LILLE,59,350,"39,41",1.0,
20/01/2022,159000.0,33.0,RUE,3197,ESQUERMOISE,59800.0,LILLE,59,350,"20,73",2.0,
04/02/2022,147500.0,4.0,RUE,5769,DE MADAGASCAR,59800.0,LILLE,59,350,"52,77",3.0,
26/01/2022,79500.0,330.0,RUE,2510,LEFEBVRE D ORVAL,59500.0,DOUAI,59,178,"42,67",2.0,
09/02/2022,345000.0,3.0,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,,4.0,
14/02/2022,365000.0,25.0,RUE,0780,DU PORT,59320.0,HAUBOURDIN,59,286,,1.0,885.0
04/02/2022,123000.0,253.0,CHS,3655,MARCELIN BERTHELOT,59200.0,TOURCOING,59,599,"68,11",4.0,
17/02/2022,147500.0,1.0,RUE,0260,GUY MOCQUET,59113.0,SECLIN,59,560,"54,08",3.0,
09/02/2022,240000.0,114.0,RUE,0100,AUGUSTE BONTE,59130.0,LAMBERSART,59,328,,5.0,
21/01/2022,210000.0,229.0,RUE,0240,DE LA CARNOY,59130.0,LAMBERSART,59,328,,3.0,
14/02/2022,164950.0,12.0,RUE,0320,CAMILLE SAINT SAENS,59700.0,MARCQ EN BAROEUL,59,378,"94,55",5.0,
07/02/2022,92000.0,18.0,RUE,0950,DU BUS,59200.0,TOURCOING,59,599,"47,38",2.0,
15/02/2022,223000.0,,PAS,0405,VERIGNON,59112.0,ANNOEULLIN,59,11,"87,30",4.0,
15/02/2022,125600.0,3.0,RUE,7334,RACINE,59000.0,LILLE,59,350,"33,24",2.0,
02/02/2022,77250.0,9001.0,RES,A011,CHAMPAGNE,59120.0,LOOS,59,360,,1.0,
18/02/2022,374000.0,29.0,AV,0200,BOUFFLERS,59130.0,LAMBERSART,59,328,,3.0,
09/02/2022,75000.0,31.0,RUE,1195,ROGER VERGIN,59130.0,LAMBERSART,59,328,,0.0,
18/02/2022,229700.0,68.0,RUE,0870,SAINTE HELENE,59350.0,SAINT-ANDRE,59,527,,3.0,
17/02/2022,67300.0,61.0,RUE,4960,DE ROUBAIX,59200.0,TOURCOING,59,599,,2.0,
17/02/2022,189500.0,33.0,RUE,9329,DE WAZEMMES,59000.0,LILLE,59,350,,3.0,
02/02/2022,694000.0,111.0,AV,0570,HENRI DELECAUX,59130.0,LAMBERSART,59,328,,2.0,243.0
02/02/2022,694000.0,111.0,AV,0570,HENRI DELECAUX,59130.0,LAMBERSART,59,328,,2.0,243.0
10/02/2022,115000.0,,RUE,2510,BREUGHEL,59650.0,VILLENEUVE-D'ASCQ,59,9,,2.0,
15/02/2022,81000.0,20.0,RUE,2970,JEAN FROISSART,59200.0,TOURCOING,59,599,"68,60",4.0,
10/02/2022,171800.0,209.0,RUE,0376,D ARRAS,59000.0,LILLE,59,350,"49,64",2.0,
01/02/2022,223400.0,119.0,RUE,0760,KLEBER,59155.0,FACHES-THUMESNIL,59,220,"67,17",3.0,
04/02/2022,64000.0,95.0,RUE,0030,ANATOLE FRANCE,59490.0,SOMAIN,59,574,,2.0,
08/02/2022,165000.0,5001.0,RES,A040,DU TRIEZ,59126.0,LINSELLES,59,352,,2.0,
09/02/2022,59500.0,383.0,RUE,1500,D ESQUERCHIN,59500.0,DOUAI,59,178,,2.0,
02/02/2022,196000.0,3.0,PL,1390,DU MARCHE AUX TOILES,59280.0,ARMENTIERES,59,17,,2.0,90.0
02/02/2022,196000.0,3.0,PL,1390,DU MARCHE AUX TOILES,59280.0,ARMENTIERES,59,17,,2.0,90.0
02/02/2022,196000.0,3.0,PL,1390,DU MARCHE AUX TOILES,59280.0,ARMENTIERES,59,17,,4.0,90.0
02/02/2022,165000.0,14.0,RUE,5766,MACQUART,59800.0,LILLE,59,350,,3.0,
02/02/2022,165000.0,14.0,RUE,5766,MACQUART,59800.0,LILLE,59,350,"38,66",1.0,
11/02/2022,260000.0,5.0,RUE,3587,FRANKLIN,59800.0,LILLE,59,350,"68,95",3.0,
21/02/2022,1125000.0,74.0,RUE,6350,NATIONALE,59800.0,LILLE,59,350,"93,92",4.0,
21/02/2022,1125000.0,74.0,RUE,6350,NATIONALE,59800.0,LILLE,59,350,"109,74",5.0,
21/02/2022,1125000.0,74.0,RUE,6350,NATIONALE,59800.0,LILLE,59,350,"114,99",3.0,
10/02/2022,96000.0,201.0,ALL,0062,ALBERT CAMUS,59500.0,DOUAI,59,178,"74,84",4.0,
02/02/2022,120000.0,44.0,RUE,8119,SAINTE CATHERINE,59800.0,LILLE,59,350,"29,53",2.0,
18/02/2022,182050.0,31.0,RUE,5225,KUHLMANN,59000.0,LILLE,59,350,"58,68",3.0,
16/02/2022,82000.0,2.0,RUE,1570,DELOBEL,59200.0,TOURCOING,59,599,,3.0,
16/02/2022,57000.0,2.0,RUE,1570,DELOBEL,59200.0,TOURCOING,59,599,,1.0,
08/02/2022,450000.0,62.0,RUE,1240,JULES GUESDE,59700.0,MARCQ EN BAROEUL,59,378,,3.0,
08/02/2022,450000.0,62.0,RUE,1240,JULES GUESDE,59700.0,MARCQ EN BAROEUL,59,378,,3.0,
10/02/2022,775000.0,51.0,RUE,0670,DE L EGALITE,59700.0,MARCQ EN BAROEUL,59,378,"131,95",5.0,
15/02/2022,650000.0,9.0,RUE,3664,DES FRERES VAILLANT,59800.0,LILLE,59,350,,1.0,85.0
15/02/2022,650000.0,9.0,RUE,3664,DES FRERES VAILLANT,59800.0,LILLE,59,350,,2.0,85.0
15/02/2022,650000.0,9.0,RUE,3664,DES FRERES VAILLANT,59800.0,LILLE,59,350,,1.0,85.0
15/02/2022,650000.0,9.0,RUE,3664,DES FRERES VAILLANT,59800.0,LILLE,59,350,,1.0,85.0
15/02/2022,650000.0,9.0,RUE,3664,DES FRERES VAILLANT,59800.0,LILLE,59,350,,1.0,85.0
18/02/2022,152000.0,38.0,RUE,6085,DES MEUNIERS,59000.0,LILLE,59,350,,2.0,
08/02/2022,158500.0,23.0,RUE,0252,DE L AMIRAL COURBET,59800.0,LILLE,59,350,,2.0,
14/02/2022,390000.0,31.0,RUE,0810,JEAN BART,59110.0,LA MADELEINE,59,368,,1.0,190.0
14/02/2022,390000.0,31.0,RUE,0810,JEAN BART,59110.0,LA MADELEINE,59,368,,1.0,190.0
14/02/2022,390000.0,31.0,RUE,0810,JEAN BART,59110.0,LA MADELEINE,59,368,,1.0,190.0
14/02/2022,280000.0,29.0,RUE,0520,BALZAC,59200.0,TOURCOING,59,599,,2.0,171.0
14/02/2022,280000.0,29.0,RUE,0520,BALZAC,59200.0,TOURCOING,59,599,,3.0,171.0
14/02/2022,280000.0,29.0,RUE,0520,BALZAC,59200.0,TOURCOING,59,599,,1.0,171.0
07/02/2022,153000.0,17.0,RUE,4686,INKERMANN,59000.0,LILLE,59,350,,1.0,
11/02/2022,131000.0,313.0,RUE,1590,VERTE,59170.0,CROIX,59,163,,2.0,
31/01/2022,69983.0,113.0,RUE,5917,MARGUERITE YOURCENAR,59000.0,LILLE,59,350,,3.0,
09/02/2022,100000.0,10.0,RUE,2000,DE L'ABBE BONPAIN,59491.0,VILLENEUVE-D'ASCQ,59,9,"78,29",5.0,
31/01/2022,188000.0,2.0,RUE,9475,HEGEL LOMME,59160.0,LILLE,59,350,,2.0,
28/01/2022,155000.0,113.0,RUE,2774,DE DOUAI,59000.0,LILLE,59,350,,3.0,
04/02/2022,227500.0,100.0,PASS,0208,DES ALOUETTES,59000.0,LILLE,59,350,,4.0,
08/02/2022,203000.0,288.0,RUE,0210,DU BOURG,59130.0,LAMBERSART,59,328,,3.0,
25/01/2022,94000.0,1.0,RUE,2832,DUCOUROUBLE,59000.0,LILLE,59,350,"18,72",1.0,
09/02/2022,144000.0,11.0,RUE,0490,EUGENE D HALLENDRE,59110.0,LA MADELEINE,59,368,"42,51",2.0,
25/01/2022,10000.0,113.0,RUE,2774,DE DOUAI,59000.0,LILLE,59,350,,3.0,
24/01/2022,137000.0,24.0,PL,6809,PHILIPPE LEBON,59000.0,LILLE,59,350,"40,28",1.0,
10/02/2022,93000.0,18.0,RUE,5981,MASSENA,59800.0,LILLE,59,350,,1.0,
07/02/2022,72000.0,7.0,PL,1980,DE LA REPUBLIQUE,59280.0,ARMENTIERES,59,17,,1.0,
08/02/2022,108000.0,4.0,BD,8809,DE L USINE,59800.0,LILLE,59,350,,2.0,
17/02/2022,122500.0,15.0,BD,5726,LOUIS 14,59800.0,LILLE,59,350,,2.0,
04/02/2022,174000.0,697.0,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,,2.0,
21/02/2022,226000.0,291.0,BD,0930,GEORGES CLEMENCEAU,59700.0,MARCQ EN BAROEUL,59,378,"67,70",4.0,
16/02/2022,92500.0,9001.0,RES,A049,GEORGES BIZET,59160.0,LILLE,59,350,"58,01",3.0,
02/02/2022,72000.0,2.0,RUE,0320,DE ROUBAIX,59390.0,TOUFFLERS,59,598,,2.0,
22/02/2022,199000.0,108.0,AV,6774,DU PEUPLE BELGE,59800.0,LILLE,59,350,,2.0,
10/02/2022,122000.0,,RUE,2510,BREUGHEL,59650.0,VILLENEUVE-D'ASCQ,59,9,,2.0,
31/01/2022,57000.0,4.0,CRS,2356,DELVA RUE JEAN JAURES,59000.0,LILLE,59,350,,1.0,
15/02/2022,86000.0,1.0,QUAI,1371,DE CHERBOURG,59200.0,TOURCOING,59,599,"49,20",2.0,
11/02/2022,182700.0,2.0,RUE,0140,DE WATTIGNIES,59175.0,VENDEVILLE,59,609,"63,74",3.0,
14/02/2022,150000.0,57.0,RUE,3550,DU MARECHAL FOCH,59100.0,ROUBAIX,59,512,"58,07",3.0,
23/02/2022,220000.0,94.0,RUE,5109,JULES GUESDE,59000.0,LILLE,59,350,"49,36",2.0,
28/01/2022,138000.0,36.0,RUE,0480,PATOUX,59580.0,ANICHE,59,8,,3.0,143.0
28/01/2022,138000.0,36.0,RUE,0480,PATOUX,59580.0,ANICHE,59,8,,2.0,143.0
28/01/2022,138000.0,36.0,RUE,0480,PATOUX,59580.0,ANICHE,59,8,,2.0,143.0
25/01/2022,59531.0,29.0,RUE,0470,FERRER,59155.0,FACHES-THUMESNIL,59,220,,3.0,
25/01/2022,172000.0,113.0,RUE,2774,DE DOUAI,59000.0,LILLE,59,350,,3.0,
22/02/2022,141000.0,112.0,RUE,4232,DU GUET,59800.0,LILLE,59,350,"20,99",1.0,
31/01/2022,1470000.0,113.0,RUE,5513,LEON GAMBETTA,59000.0,LILLE,59,350,,2.0,105.0
31/01/2022,1470000.0,113.0,RUE,5513,LEON GAMBETTA,59000.0,LILLE,59,350,,2.0,105.0
31/01/2022,1470000.0,113.0,RUE,5513,LEON GAMBETTA,59000.0,LILLE,59,350,,4.0,105.0
31/01/2022,1470000.0,113.0,RUE,5513,LEON GAMBETTA,59000.0,LILLE,59,350,,3.0,105.0
26/01/2022,217000.0,73.0,RUE,0591,DE LA BARRE,59800.0,LILLE,59,350,,1.0,
24/02/2022,1.0,4.0,RUE,1439,CHAMBRE DES COMPTES,59800.0,LILLE,59,350,,6.0,
08/02/2022,133500.0,10.0,RUE,9114,VICTOR DURUY,59000.0,LILLE,59,350,"49,21",2.0,
11/02/2022,225000.0,71.0,RUE,0470,FERRER,59155.0,FACHES-THUMESNIL,59,220,,3.0,
17/02/2022,247000.0,31.0,RUE,8069,SAINT SEBASTIEN,59800.0,LILLE,59,350,,2.0,
03/02/2022,140000.0,40.0,AV,2470,GUSTAVE DELORY,59100.0,ROUBAIX,59,512,"60,95",3.0,
15/01/2022,220000.0,10.0,RUE,1428,CESAR FRANCK,59800.0,LILLE,59,350,,4.0,
04/02/2022,35000.0,9004.0,RUE,3600,MAGENTA,59200.0,TOURCOING,59,599,,1.0,
18/02/2022,190000.0,13.0,RUE,3480,DES COMICES,59650.0,VILLENEUVE-D'ASCQ,59,9,"71,13",3.0,
31/01/2022,104930.0,1.0,RUE,0773,JEANNE DE FLANDRE,59290.0,WASQUEHAL,59,646,,2.0,
16/02/2022,95000.0,10.0,RUE,0085,D ALSACE,59370.0,MONS-EN-BAROEUL,59,410,"69,59",3.0,
14/02/2022,72000.0,207.0,RUE,1255,DU PDT GEORGES POMPIDOU,59110.0,LA MADELEINE,59,368,,1.0,
15/02/2022,220000.0,67.0,RUE,1630,NATIONALE AVE MITTERRAND,59280.0,ARMENTIERES,59,17,,4.0,
16/02/2022,100700.0,9001.0,RES,A007,LE BOCQUIAU,59320.0,HAUBOURDIN,59,286,"33,33",1.0,
23/02/2022,137000.0,16.0,RUE,8689,DE TOUL,59800.0,LILLE,59,350,"38,14",2.0,
17/02/2022,200000.0,66.0,RUE,1930,RAYMOND DERAIN,59700.0,MARCQ EN BAROEUL,59,378,"63,79",3.0,
28/01/2022,324100.0,35.0,RUE,4534,DE L HOPITAL MILITAIRE,59800.0,LILLE,59,350,,3.0,
23/02/2022,156000.0,66.0,BD,4828,JEAN BAPTISTE LEBAS,59000.0,LILLE,59,350,"32,10",2.0,
14/02/2022,285000.0,31.0,ALL,5739,LUCIE ET RAYMOND AUBRAC,59000.0,LILLE,59,350,"92,31",4.0,
22/02/2022,148500.0,2.0,RUE,6504,DE L ORPHELINAT,59000.0,LILLE,59,350,"58,93",2.0,
21/02/2022,83462.0,14.0,RUE,5852,MARACCI,59800.0,LILLE,59,350,,1.0,
21/02/2022,322000.0,55.0,RUE,1230,JULES DELCENSERIE,59700.0,MARCQ EN BAROEUL,59,378,,4.0,
14/02/2022,286000.0,128.0,BD,8979,VAUBAN,59800.0,LILLE,59,350,,3.0,
22/02/2022,120000.0,3.0,RUE,0270,DU COLOMBIER,59155.0,FACHES-THUMESNIL,59,220,,4.0,
23/02/2022,76000.0,37.0,RUE,0640,JULES FERRY,59370.0,MONS-EN-BAROEUL,59,410,"32,70",1.0,
16/02/2022,217050.0,73.0,ALL,3944,GEORGE SAND,59000.0,LILLE,59,350,,3.0,
01/02/2022,179000.0,5.0,RUE,0439,COPERNIC,59700.0,MARCQ EN BAROEUL,59,378,,2.0,
23/02/2022,227000.0,83.0,RUE,1790,DUPUYTREN,59200.0,TOURCOING,59,599,,3.0,36.0
23/02/2022,227000.0,83.0,RUE,1790,DUPUYTREN,59200.0,TOURCOING,59,599,,3.0,36.0
